Age,Gender,University,Department,Year,Current CGPA,Stress value,Anxiety value,Depression value
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.00 - 3.39,0.25,0.3333333333333333,0.3333333333333333
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.467391304347826,0.4000000000000001,0.19696969696969696
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.80 - 4.00,0.2717391304347826,0.5,0.2515151515151515
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.14130434782608692,0.06666666666666667,0.393939393939394
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,2.50 - 2.99,0.826086956521739,1.0,1.0
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.6413043478260869,0.6000000000000001,0.5818181818181818
23-26,Female,Islamic University of Technology (IUT),Engineering - CS ,4,2.50 - 2.99,0.8478260869565215,0.85,0.8393939393939396
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.358695652173913,0.35000000000000003,0.3333333333333333
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.6413043478260868,0.8166666666666668,0.703030303030303
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Below 2.50,0.7826086956521738,0.85,0.4727272727272728
23-26,Male,Dhaka University (DU),Other,4,3.00 - 3.39,0.8695652173913043,1.0,0.6606060606060606
18-22,Female,North South University (NSU),Engineering - CS ,3,3.40 - 3.79,0.6413043478260869,0.5833333333333334,0.787878787878788
23-26,Male,Islamic University of Technology (IUT),Engineering - EEE,4,Below 2.50,0.42391304347826075,0.6666666666666666,0.6666666666666666
23-26,Male,North South University (NSU),Engineering - CS ,4,Below 2.50,0.5434782608695651,0.5333333333333334,0.4484848484848485
18-22,Female,Rajshahi University of Engineering and Technology (RUET),Engineering - Civil Engineering ,2,3.40 - 3.79,0.6304347826086955,0.9333333333333332,0.672727272727273
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.83695652173913,0.5166666666666667,0.4303030303030303
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.5,0.6666666666666666,0.8212121212121214
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.5978260869565216,0.7333333333333334,0.49393939393939396
18-22,Male,Rajshahi University (RU),Engineering - CS ,1,3.00 - 3.39,0.684782608695652,0.7000000000000001,0.5272727272727273
27-30,Male,Dhaka University (DU),Business and Entrepreneurship Studies,0,3.00 - 3.39,0.7717391304347825,0.6666666666666669,0.5545454545454546
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.760869565217391,1.0,0.6787878787878789
23-26,Female,American International University Bangladesh (AIUB),Engineering - CS ,4,2.50 - 2.99,0.6195652173913041,0.8333333333333335,0.5303030303030303
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.23913043478260865,0.6333333333333334,0.3545454545454546
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.8152173913043477,0.8999999999999998,0.8484848484848485
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.6847826086956519,0.5,0.3242424242424243
18-22,Male,North South University (NSU),Engineering - CS ,3,2.50 - 2.99,0.576086956521739,0.3,0.23939393939393938
23-26,Female,East West University (EWU),Engineering - CS ,4,3.00 - 3.39,0.6413043478260867,0.48333333333333345,0.6363636363636365
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,2.50 - 2.99,0.576086956521739,0.6333333333333334,0.30303030303030304
Below 18,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Below 2.50,0.23913043478260865,0.0,0.10606060606060606
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.80 - 4.00,0.7282608695652172,0.75,0.7060606060606062
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,1,3.00 - 3.39,0.684782608695652,0.5333333333333333,0.6727272727272728
18-22,Male,Dhaka University (DU),Business and Entrepreneurship Studies,2,3.00 - 3.39,0.5434782608695651,0.41666666666666674,0.8484848484848486
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.4456521739130434,0.3666666666666667,0.5060606060606061
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.5869565217391302,0.6,0.8393939393939396
18-22,Female,North South University (NSU),Engineering - CS ,3,3.00 - 3.39,0.26086956521739124,0.46666666666666673,0.30909090909090914
18-22,Female,Islamic University of Technology (IUT),Engineering - CS ,3,3.40 - 3.79,0.7826086956521737,0.6666666666666666,0.6666666666666667
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,2,2.50 - 2.99,0.6413043478260867,0.5166666666666667,0.3181818181818181
27-30,Male,Dhaka University (DU),Business and Entrepreneurship Studies,2,3.40 - 3.79,0.5326086956521738,0.2333333333333333,0.23636363636363636
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.684782608695652,1.0,1.0
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.40 - 3.79,0.5,0.3333333333333333,0.37878787878787873
18-22,Female,Rajshahi University of Engineering and Technology (RUET),Engineering - CS ,1,2.50 - 2.99,0.3260869565217391,0.25,0.13636363636363635
23-26,Male,Dhaka University (DU),Other,4,2.50 - 2.99,0.5652173913043478,0.3333333333333333,0.0
18-22,Male,Daffodil University,Business and Entrepreneurship Studies,3,3.00 - 3.39,0.7499999999999998,0.5499999999999999,0.43636363636363645
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,2,2.50 - 2.99,0.2826086956521738,0.38333333333333336,0.5757575757575758
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.80 - 4.00,0.5,0.3333333333333333,0.3333333333333333
18-22,Female,North South University (NSU),Engineering - CS ,1,2.50 - 2.99,0.5,0.8333333333333334,0.6606060606060606
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - Mechanical Engineering ,4,3.00 - 3.39,0.21739130434782603,0.5166666666666667,0.46969696969696967
23-26,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - EEE,4,3.00 - 3.39,0.3369565217391303,0.0,0.16666666666666666
18-22,Male,Rajshahi University (RU),Engineering - CS ,1,3.80 - 4.00,0.4782608695652172,0.3,0.060606060606060615
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,3,3.00 - 3.39,0.054347826086956506,0.3166666666666667,0.060606060606060615
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,2.50 - 2.99,0.25,0.3333333333333333,0.3333333333333333
18-22,Male,Dhaka University (DU),Business and Entrepreneurship Studies,2,3.40 - 3.79,0.45652173913043465,0.3333333333333333,0.13636363636363638
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.36956521739130427,0.8999999999999999,0.6393939393939395
23-26,Male,Dhaka University (DU),Biological Sciences,3,3.00 - 3.39,0.3369565217391303,0.4666666666666666,0.26363636363636367
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.8260869565217388,0.7333333333333334,0.5303030303030303
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.40 - 3.79,0.0,0.0,0.0
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.40 - 3.79,0.6630434782608695,0.5499999999999999,0.09090909090909093
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,2.50 - 2.99,0.5217391304347825,0.5666666666666668,0.2696969696969697
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,2,3.80 - 4.00,0.6086956521739129,0.6166666666666667,0.36666666666666675
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.00 - 3.39,0.684782608695652,0.7000000000000001,0.5272727272727273
27-30,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.10869565217391301,0.13333333333333333,0.17272727272727273
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.28260869565217384,0.18333333333333335,0.1272727272727273
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,2.50 - 2.99,0.15217391304347822,0.3833333333333333,0.060606060606060615
18-22,Male,Islamic University of Technology (IUT),Engineering - Mechanical Engineering ,2,3.00 - 3.39,0.8586956521739129,0.85,0.6393939393939395
18-22,Female,North South University (NSU),Engineering - CS ,3,2.50 - 2.99,0.4456521739130434,0.6666666666666666,0.5454545454545454
18-22,Male,Dhaka University (DU),Biological Sciences,3,3.40 - 3.79,0.18478260869565216,0.18333333333333335,0.2878787878787879
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.6413043478260869,0.9,0.8939393939393939
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,3,3.40 - 3.79,0.45652173913043476,0.6,0.21212121212121213
23-26,Female,Islamic University of Technology (IUT),Business and Entrepreneurship Studies,4,3.00 - 3.39,0.8478260869565215,1.0,0.7575757575757576
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.8043478260869563,0.8333333333333334,0.5454545454545454
18-22,Female,Dhaka University (DU),Biological Sciences,3,3.80 - 4.00,0.760869565217391,0.65,0.609090909090909
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.46739130434782594,0.3666666666666667,0.26363636363636367
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,1,3.00 - 3.39,0.4456521739130433,0.3,0.19696969696969696
23-26,Male,Dhaka University (DU),Biological Sciences,3,2.50 - 2.99,0.11956521739130432,0.11666666666666665,0.12121212121212123
23-26,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.40 - 3.79,0.5217391304347825,0.3333333333333333,0.3181818181818181
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,2.50 - 2.99,0.4456521739130435,0.5499999999999999,0.37878787878787873
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,3,2.50 - 2.99,0.8152173913043476,0.9499999999999998,0.7787878787878789
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,Other,0.5326086956521738,0.3666666666666667,0.26363636363636367
18-22,Female,American International University Bangladesh (AIUB),Engineering - CS ,1,3.80 - 4.00,0.4456521739130434,0.4166666666666667,0.7212121212121212
18-22,Female,Dhaka University (DU),Environmental and Life Sciences,3,3.80 - 4.00,0.652173913043478,0.6833333333333332,0.4727272727272728
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,Below 2.50,0.902173913043478,0.9333333333333332,0.6969696969696971
27-30,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,0,Other,0.5108695652173911,0.5666666666666668,0.4242424242424243
18-22,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - CS ,2,2.50 - 2.99,0.6956521739130435,0.9666666666666668,0.596969696969697
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,2,3.00 - 3.39,0.7934782608695651,0.8166666666666668,0.4757575757575758
23-26,Female,Bangladesh Agricultural University (BAU),Other,4,3.40 - 3.79,0.45652173913043476,0.38333333333333347,0.12121212121212123
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.6086956521739129,0.75,0.5606060606060606
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,3,3.00 - 3.39,0.5543478260869563,0.6833333333333335,0.8393939393939395
18-22,Male,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,1,Other,0.40217391304347816,0.8333333333333334,0.9090909090909092
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.5217391304347825,0.43333333333333335,0.33333333333333337
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.40 - 3.79,0.4456521739130433,0.3333333333333333,0.16666666666666669
23-26,Female,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.6630434782608694,0.6666666666666666,0.6666666666666666
18-22,Male,Islamic University of Technology (IUT),Engineering - CS ,1,3.40 - 3.79,0.5108695652173911,0.4166666666666667,0.33333333333333337
18-22,Female,"Independent University, Bangladesh (IUB)",Business and Entrepreneurship Studies,2,3.80 - 4.00,0.7717391304347825,0.7000000000000001,0.31818181818181823
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,3,3.40 - 3.79,0.30434782608695643,0.65,0.7030303030303031
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,2,3.00 - 3.39,0.5869565217391304,0.3333333333333333,0.2727272727272727
23-26,Female,Dhaka University (DU),Biological Sciences,4,3.40 - 3.79,0.467391304347826,0.6666666666666666,0.5
18-22,Female,United International University (UIU),Engineering - CS ,3,3.40 - 3.79,0.8695652173913043,1.0,1.0
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,3.00 - 3.39,0.5217391304347825,0.43333333333333335,0.20303030303030303
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,2,3.80 - 4.00,0.826086956521739,1.0,0.7727272727272728
18-22,Male,Rajshahi University (RU),Engineering - CS ,1,3.40 - 3.79,0.8260869565217388,0.7500000000000001,0.42424242424242425
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.40 - 3.79,1.0,0.6666666666666666,0.6666666666666666
23-26,Male,Bangladesh University of Engineering and Technology (BUET),Engineering - CS ,0,2.50 - 2.99,0.9130434782608693,0.7666666666666667,0.8636363636363638
23-26,Male,BRAC University,Business and Entrepreneurship Studies,3,3.00 - 3.39,0.467391304347826,0.49999999999999994,0.5757575757575759
18-22,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,3,3.40 - 3.79,0.3804347826086955,0.2833333333333333,0.21515151515151515
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,3.00 - 3.39,0.5326086956521738,0.3166666666666667,0.35454545454545455
27-30,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,2.50 - 2.99,0.5978260869565215,0.3666666666666667,0.4696969696969697
23-26,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,3.40 - 3.79,0.5,0.5166666666666667,0.4606060606060606
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.40 - 3.79,0.9782608695652173,1.0,1.0
23-26,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,1.0,1.0,1.0
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,3,3.00 - 3.39,0.5326086956521738,0.43333333333333335,0.2818181818181818
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,4,3.00 - 3.39,0.5,0.4333333333333334,0.37878787878787873
18-22,Female,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.80 - 4.00,0.5760869565217389,0.3333333333333333,0.18181818181818182
18-22,Male,Islamic University of Technology (IUT),Engineering - EEE,1,Other,0.8369565217391303,0.46666666666666673,0.5151515151515151
18-22,Male,American International University Bangladesh (AIUB),Engineering - CS ,4,3.00 - 3.39,0.3913043478260869,0.6166666666666668,0.2727272727272727
18-22,Male,Dhaka University of Engineering and Technology (DUET),Engineering - EEE,2,3.40 - 3.79,0.41304347826086946,0.41666666666666674,0.3818181818181818
23-26,Male,Dhaka University of Engineering and Technology (DUET),Engineering - CS ,4,3.00 - 3.39,0.3804347826086956,0.3333333333333333,0.2727272727272727
18-22,Male,"Independent University, Bangladesh (IUB)",Engineering - CS ,1,3.00 - 3.39,0.1630434782608695,0.0,0.12121212121212123
18-22,Male,Patuakhali Science and Technology University,Engineering - CS ,1,2.50 - 2.99,0.1956521739130434,0.25,0.3545454545454546
